,Date,User,Tweet
11,2022-11-09 10:54:43+00:00,YashkaIzFinland,"@FondOfBeetles Ironic how this is a protest by Femen, which is Ukrainian, which never protested against male conscription, but then left in 2014 when their hypocrisy would be pointed out. Now men can't leave Ukraine with the threat of death penalty while women can.
#Femen #Hypocrisy #Misandry"
12,2022-11-09 10:41:24+00:00,crucq,@UN_Women @UNESCO Reported to Twitter for abject misandry. #sexism #misandry
13,2022-11-09 06:21:44+00:00,Ritalynman,"Gentlemen, after tonight you should see exactly why it is desperately important to get your shit together and #movealong.  It's time to go. #notwanted #redpill #expat #feminism #marriage #relationships #misandry #Family 
https://t.co/sf6Jg7teGp"
14,2022-11-09 03:19:26+00:00,Tony_Giles_,"@_ginlane2 @VikkiLax1 @Primark Your response is to insult, this is the clearest sign your point is falicious.

You could have just acknowledged and said 'people' rather then men but your persistence just reinforces your #sexism and #misandry"
15,2022-11-09 03:04:46+00:00,mens_rights__,@MisandryE #misandry is so casually propagated nowadays. No consequences whatsoever
16,2022-11-09 02:32:34+00:00,virginiafenice,"The so called #Misandry is nothing more than #Darvo 

https://t.co/i0OcElyjej"
17,2022-11-09 01:29:49+00:00,scarbo59,"Phil nails it.

The Guardian is a print version of our MSNBC: blatant narratives 24/7, all pro-feminism and all anti-male.

#Misandry https://t.co/gZTo3xjPvd"
18,2022-11-08 22:31:42+00:00,NowItsKnown,"#IndianaJones 5 fails 6 test screenings. 
Indiana Jones gets ""Rey Skywalker'ed"" in his upcoming sequel and that's not going over well with test audiences. #Lucasfilm #Woke #Misandry #LukeSkywalker'ed #thelastjedi #Disney #DisneyPlus 
@doomcock @StarWars
https://t.co/wy40ByL79E"
19,2022-11-08 19:38:17+00:00,TheMachine7253,@YaNanous We're not allowed to say. #notallmen #misandry
20,2022-11-08 19:29:27+00:00,BagTrick,"@Atayeshe @UNFPA You should visit the UK. We spend a fraction of the health budget on men... and boys are routinely genitally mutilated with total impunity.

#misandry"
21,2022-11-08 19:24:30+00:00,justice4all2023,@guardiannews Important story however alarming levels of #misandry (hatred of men) promoted by certain media spreading radical toxic feminism??? #RadicalToxicFeminisim
22,2022-11-08 17:36:44+00:00,glenthecreator,"@Black_Action No White Supremacy is ingrained within #WhiteAmerica.Who let this Golden Retriever out using black men as measurement of ingrained Anti-Semitism.Goldie Taylor is a Black Male #misandry doing the bidding of her pay masters.#AntiBlackMale,#AntiBlack,#AntiBlackRacism #BlackMisandry https://t.co/PYg4u4U0Ag"
23,2022-11-08 17:09:00+00:00,realDonkeyDong,"Why doesn't Canada have a 'Mens Ministers Meeting'.

We need to stop living in such a #misandry type environment. 

The best part of having a Mens Minsters Meeting would be to have a dialog on how we can work together.

We need to stop discrimination policies of the Lieberals. https://t.co/4u7szP0iW6"
24,2022-11-08 16:46:47+00:00,ladyofequality,"@TOIMumbai @MLJ_GoI @KirenRijiju please deduct money from monthly salary of this merciless, brutal &amp; inhuman judge towards maintenance

#NotMyCJI
#injustice
#misandry

@Ambar_SIFF_MRA @mieknathshinde
@narendramodi @AmitShah @AshwiniUpadhyay @MLJ_GoI
@Adv_pcsharma @jsaideepak
@KirenRijiju https://t.co/lVEmH1oXrP"
25,2022-11-08 13:25:12+00:00,justice4all2023,@BBCWomansHour @JennyTough @BBCNuala Could #BBC please report about alarming levels of #misandry (hatred of men) and certain media spreading radical toxic feminism as well??? #RadicalToxicFeminisim
26,2022-11-08 12:51:20+00:00,vermithrax12,"If you thought the LGBT's craze and hate for heterosexual men is new think again. Like everything feminist it was there all along. The gay made a huge mistake to let the lesbian into their movement.

https://t.co/Zr42Ri7ucy 

#Feminism #MensRights #Misandry"
27,2022-11-08 12:10:57+00:00,vermithrax12,"The UN was always a feminist organisation. Even before it was founded. It has just become more obvious in recent years.

https://t.co/vnvO3qhMd8 

#Feminism #MensRights #Misandry"
28,2022-11-08 12:08:05+00:00,JECallaghan1,"@men_are_human This is the real epidemic. 

#FalseAllegations 
#abuse #Misandry 
#litigationabuse"
29,2022-11-08 11:01:02+00:00,vermithrax12,"Lesbian feminist – who likes them young – denies biology. In the end biology got her: She didn't reproduce. 

https://t.co/FCr8Glc0bS

#Feminism #MensRights #Misandry"
30,2022-11-08 10:41:02+00:00,justice4all2023,@BBCWorld Men are victims of stalking as well. When is BBC going to report about #misandry (hatred of men) promoted by certain media and radical toxic feminism?? #RadicalToxicFeminisim
31,2022-11-08 10:22:12+00:00,woundedbhishma,Sheer incompetence. Framing of innocent men written all over . Be #misandry free .. https://t.co/t0M7HfdOjc https://t.co/zRDQtDmi0M
32,2022-11-08 09:59:44+00:00,vermithrax12,"Feminist lying in her own autobiography. Colour be surprised.

https://t.co/nX1TS7rxt8 

#Feminism #MensRights #Misandry"
33,2022-11-08 09:56:23+00:00,woundedbhishma,Prosecution could not even prove that Red Indica driven by Rahul was same Indica which was used for kidnapping . Some woke women for their own convoluted interests now questioning well reasoned judgement . Be #misandry free . Be after criminals  not men. https://t.co/vbkBWOtxVh https://t.co/fKIpIEr7Kq
34,2022-11-08 09:12:39+00:00,GreyGalaxie,Is anyone else counting down the days till woman rise up and make men our slaves? Below let’s tag a few men that deserve to be totally dominated and exactly what their ‘position’ in our fictional female empire. I propose a Cast System. #misandry #fictionalfemaleempire
35,2022-11-08 09:12:34+00:00,vermithrax12,"(2nd wave) Feminist conjecture: Only heterosexual white men can rape.

Everybody else is just a victim of heterosexual white men.

Again, no surprise here.

https://t.co/OycC8kvndv 

#Feminism #MensRights #Misandry"
36,2022-11-08 08:52:01+00:00,abparchitects,"@Iromg Had to go on YouTube and listen to her song. Nice tune but the lyrics nothing but #misandry
Not a word we hear much of."
37,2022-11-08 05:08:55+00:00,glenthecreator,"Remember when #Democrats lose they will go to with they know #BlameBlackMen as the scapegoat although #BlackMen are the largest voting bloc of the #DemocraticParty.#ElectionDay,#Election2022,#Vote2022,#MidtermElections2022,#Midterms2022 #AntiBlackRacism #BlackMisandry,#Misandry https://t.co/RoUEEIEke8"
38,2022-11-08 03:39:18+00:00,Bharat10484365,"सही कहते हैं साहब वितेश अग्रवाल जी ही नहीं  हिंदुस्तान के लाखों पतियों के साथ ऐसा होता है 
https://t.co/QYDUcHcsLn…
। कानून निर्माता, न्यायपालिका, मीडिया, समाज ने हमेशा पुरुषों की चुप्प करके और पुरुषों पर घरेलू हिंसा बढ़ने पर चुप्पी साध लेते हैं। Be #Misandry FREE https://t.co/KJdeu561j7"
39,2022-11-08 03:23:47+00:00,Yobachi,"They want a real man, but they're fake as hell from head to toe. Modern Women Are A Lie - See How: https://t.co/hrOT0F6LO9 

#modernwoman #misandry #dating #mensdatingadvice #mensdating #mensmindstate #stripperlife #stripperculture #love #manosphere #kevinsamuels #relationships https://t.co/RS04D0ejYK"
40,2022-11-08 02:59:35+00:00,thedockerdave,"@abcnews “His victims were all Muslim and included children, women and the elderly.”

It’s 2022 and we still have an inferred narrative that men are somehow a more legitimate target than women, children or elderly and that the murder of a man is a less heinous crime #sexism #misandry"
41,2022-11-08 02:56:59+00:00,ProudAutistic,"@namegoeshere225 @sbaprolife @TudorDixon Only half?  Yet you believe men who are raped by women should be forced to pay 18 years of child support.  #misandry

Actually not even half.  What about the rights of people like my mother not to be involuntarily dismembered?  https://t.co/jdt3pjqECc"
42,2022-11-08 02:22:34+00:00,pagan_revenge,"@notthatspoon @RowanLovecraft @RogueDevil9 @_vish_ @GadSaad We Gay Men said: ""NO MORE PRIDE FOR TRANS!
THEY DO NOT RESPECT US!
THEY HATE US FOR BEING MEN!""
#MISANDRY
#LGB 
#NOPRIDEFORTRANS https://t.co/Ax2riPiZB1"
43,2022-11-08 02:20:33+00:00,Tony_Giles_,@VikkiLax1 @Primark Your point may be of merit at it'd core but calling 'men' 'predatory' rather than 'people' is #sexist #misandry
44,2022-11-07 22:04:46+00:00,Yobachi,"Grannies Gone Wild - She Wants To Go Gumming | Men's Minestate Ep 4

Man grandma is out of control and she got something for y'all: https://t.co/gEsH7riOjV via 
@YouTube

#modernwomen #grannylove  #kevinsamuels #misandry #dating #mensdatingadvice #youngwoman #thewinteriscoming https://t.co/GOF8yMfFF1"
45,2022-11-07 20:17:08+00:00,HexTShare,"@lungached #misandry.

and u can't debunk the truth and statistics he shares showing #both men and women get abused. 
not just ""women""

stop being only one-sided. be Fair."
46,2022-11-07 19:36:07+00:00,OvertIntent,@GioBruno1600 #Misandry
47,2022-11-07 18:37:54+00:00,swarup1972,"शादी के बाद जब पत्नी ने अपना असली रूप दिखाया | Vitesh Agarwal | Josh Talks Hindi
https://t.co/JByzTpDl8k
Such story millions of Husband of India. Law makers, Judiciary, Media, Society taken granted the silence of Men &amp; Domestic Violence On Men increasing. Be #Misandry FREE 🙏🙏"
48,2022-11-07 18:35:46+00:00,realDonkeyDong,"@TimEastCoast How the hell is that misogynistic? 

You are blatantly suffering from #Misandry !

The employees of the local school are males. Take off that crap covered lens. Not everything is sexist."
49,2022-11-07 17:11:38+00:00,ImjustGennyXX,"Keep 
Prisons
Single 
Sex 

#kpss #WomanFace #transwomenaremen #protectvulnerablewomen #respectoursex #standingforwomen #standingforhumanity #misandry #sexualabuse #sexualpredators #sexmatters #keepprisonssinglesex #WomensRightsAreHumanRights #letwomenspeak https://t.co/h2UBABzkiZ"
50,2022-11-07 16:47:17+00:00,woundedbhishma,https://t.co/3LvEuODIUo - Three innocent men sentenced to death for murder . Freed by SC. Be after criminal but not after men. Scathing remark against lower judiciary. Be #misandry free. https://t.co/KuQtSzActQ
51,2022-11-07 16:37:09+00:00,realDonkeyDong,"@KamalKheraLib @madamepremier @sarahelder Stop the #misandry

Mean are very capable for the jobs and gender should not be even looked at when hiring."
52,2022-11-07 16:35:39+00:00,Yobachi,"Black Women Hurt Over PassPort Bros. They trying to scare men into wanting them now with lies about foreign countries. Boy they wild. Gotta here this one: https://t.co/fvfFGiIsia 

#bigmad #dating #travel #mensdatingadvice #mentraveling #relationships  #solotravel #misandry https://t.co/6Nf607qruY"
53,2022-11-07 16:25:51+00:00,AngryBi89888931,"@KJNickalls @forbiddenmuum It’s clear you know nothing about this case beyond some cherrypicked, out of context twitter threads
You cannot refute any of the instances of violence from Amber. You put your fingers in your ears and come back with bullshit. Not wasting anymore time engaging with you.#Misandry"
54,2022-11-07 16:10:09+00:00,pauladamkeegan,"And that is why you are gone, for #misandry. A 'cause' that continually belittles men as inferior and 'why are women the only one with bollock?' You can tell you're inexperienced at this shit, whether you are well travelled or whatever. The tone is wrong and you project fallacy."
55,2022-11-07 16:03:33+00:00,pauladamkeegan,#misandry https://t.co/8lNn3TswQs
56,2022-11-07 15:16:54+00:00,CountessDracul9,@Alyssa_Milano #metoodefamation is just as bad. Women romance scammers cry wolf just to try to get money out of victims if they can't swindle it out of simps. #misandry is just another form of rightwing.
57,2022-11-07 13:38:45+00:00,quithypocrisy,"@ipsvijrk Don't learn. Just enjoy the consequences of your occassional #Misandry 
🔴🔵👇👇
https://t.co/BPjTaS48y2"
58,2022-11-07 13:19:06+00:00,GeoBalthazaar,"@tweetinjules @MeganM4Kids @RosCroucher @MelbLawSchool @savechildrenaus EXCEPTIONAL is the right word. @MeganM4Kids made boys an EXCEPTION to inalienable genital autonomy rights rule. @AusHumanRights says FGM is wrong. @esantow said cutting intersex baby genitals is wrong. So FGM &amp; IGM wrong, but MGM right?
#sexdiscrimination
#misandry
#circumcision"
59,2022-11-07 06:26:43+00:00,AValiji,@jssmills How's that James? Seems like #misandry is celebrated! I wonder what @jordanbpeterson would make of how un-popularised this is and why?
60,2022-11-07 03:20:41+00:00,askboomer1949,"From @adndotcom
My long experience and exposure to the #StateCommissionforHumanRights, the #AnchorageEEO and the #StateofAlaskaDepartmentofAdministration and its #DivisionOfPersonnel is one of systemic #misandry #WhiteMenStereotypes #racism #WhiteMansWordIsDismissed #ManHaters
Rt https://t.co/II6hMLDQpD"
61,2022-11-07 02:55:19+00:00,swarup1972,PS : Who are #MonkeyDancers ? Those who start dancing on the news of any #rapecase &amp; shout punishment without prove or use brain the same allegation true or false . Be #Misandry Free
62,2022-11-06 23:52:42+00:00,jssmills,Mmmm... amazing how we hear a lot about #misogyny and not much about #misandry. https://t.co/86OG9KDx1w
63,2022-11-06 20:57:42+00:00,FamilyMan_berl_,"Yet Mark didn’t say..

“I’d love an example of anti-women hate that isn’t asking women to NOT to be misandrists”.. 

Search on twitter for KAM and confirm you won’t give excuses and whataboutery.

#Misandry https://t.co/ZatXb0j4O7"
64,2022-11-06 20:45:48+00:00,ConradJarrett,"@ShowUsYourData @jazzyj2022 @DrProudman Do you have peer-reviewed evidence to support your claim?

Meanwhile, perhaps we ought to shout out #NotAllMothers?

#AbuseHasNoGender #MenToo #NotAllMen #Misandry https://t.co/MS6CJYPOhz"
65,2022-11-06 20:03:38+00:00,DesiZorba,"@Renuka9907 @Ambar_SIFF_MRA I have a dream that one day we shall be free from #FemaleChauvinism
#FemaleVictimHood
#Misandry https://t.co/q0lhobcU2J"
66,2022-11-06 18:54:25+00:00,melliflora,"@sbjlong @Marcus0548 @PhilMitchell83 @GwenEvaBearLuvs @HelloFade55 @EndWokeness @men_are_human @SarahKWilliam @Oneiorosgrip @MisandryE Billion$ in public funding goes to women-only shelters despite rates of nonreciprocal domestic violence being known to be roughly equal.

But here is what happens when a man attempts to open a shelter for battered men.

https://t.co/RYyDqKFC8T
#misandry #dv #DomesticViolence"
67,2022-11-06 17:40:05+00:00,Jackncyberspace,"@MandhaniApoorva @ShekharGupta 
When India imported DV law from US, they changed the gender neutral law and made it useful only for #Women. 
Why is there no editorial criticism for the same? 
Why does the @ThePrintIndia only gives out opinion demonizing men? 
#Misandry #NotMyCJI https://t.co/bwprHG0MQC"
68,2022-11-06 15:15:46+00:00,hotbubble,"Wir können Männern leider nicht helfen weil sich sonst Frauen aufregen würden…
#Misandry
#Misandrie https://t.co/CuMj4d8cv1"
69,2022-11-06 15:15:39+00:00,woundedbhishma,Power to women above their head. Must be tackled surgically . Be #misandry free. https://t.co/KdN6Fkwajd
70,2022-11-06 10:04:21+00:00,rosacruz7,"@DrProudman Really?
It is Rihanna's show. It has been for years.
#Rihanna is HER own boss. She does as she wants.
She wanted a fellow DV survivor - #JohnnyDepp in her show.
She has no time to put up with your #misandry and #misogyny. Give it a rest."
71,2022-11-06 09:17:14+00:00,BWitchchick,"@bootleg_gene @bcc37a7e9271403 Dear God that is twisted! 
#misandry"
72,2022-11-06 01:10:15+00:00,Cinnamon_Girly,"@DrProudman Why is it that ALL ScAmber Turd supporters hate men? 
#MISANDRY"
73,2022-11-05 21:10:40+00:00,vermithrax12,"@Brick28962302 @GretaAurora @v_4_vernon Of course they are man hating feminist. Sure they might be with a man. But not for love. For utility. To satisfy their sexual and financial desires.

Nothing they posted surprised me. It was all right from the #misandry reference manual."
74,2022-11-05 20:50:35+00:00,NbN_8321,"The pursuit of inequality is mental masterbation.

The pursuit of inequality is the road to a nation's suicide. 

The pursuit of inequality is the wraponization of compassion. 

#Marxism #Leninism #tyranny #Communism #identitypolitics #Corruption #feminism #misandry"
75,2022-11-05 19:21:29+00:00,JamieDalgety,@TheFigen_ Wait for? #Misandry... yeah when #woman go too far it’s also called a #toxic -  #feminist. #Gentlemen didn’t fight two #WorldWars on the front line for this #gender #nazi #bullshit either! Be a #lady bit a over #entitled #bitch #FACT https://t.co/e0tVa80r4m
76,2022-11-05 18:16:04+00:00,Alpha_IQ,"#misandry
WOMEN Leave MEN 80% Of The Time.🥺❤️ https://t.co/khxZawpr74 via @YouTube"
77,2022-11-05 17:35:36+00:00,rewkou,"@sabihoes as we grow up, our hatred for men also grows stronger. #misandry"
78,2022-11-05 15:08:29+00:00,lollingthrough,"@pushpathak Why not equal contribution @pushpathak 
#misandry"
79,2022-11-05 14:50:48+00:00,TheGeneration95,"UN Women promote misandry...
https://t.co/XYumOs5xn3   
#misandry #menhaveproblemstoo #mensrights #equality #feminism #men #mentoo #mensmentalhealth #mentalhealth #inequality #journalists #endimpunity #sexism"
80,2022-11-05 14:48:45+00:00,TheGeneration95,"The Blatant Misandry of ""UN Women"": When will this end?   https://t.co/XYumOs5xn3   #misandry #menhaveproblemstoo #mensrights #equality #feminism #men #mentoo #mensmentalhealth #mentalhealth #inequality #journalists #endimpunity #sexism https://t.co/pUjDhKjg15"
81,2022-11-05 14:26:59+00:00,FamilyMan_berl_,"So this NNN trend by feminists isn’t #Misandry ? 

#NNN"
82,2022-11-05 09:56:50+00:00,VincentWagner_,#Sexism #WarOnMen #Misandry #CulturalMarxism https://t.co/ssMcRg7bdB
83,2022-11-05 09:53:30+00:00,MyRightsMyLife,"शादी तभी करना जब अपना पूरा खर्च और घर का आधा खर्च उठा सको। क्यू की आपका जीवन संगी कोई एटीएम मशीन नही है।
#FeminismIsCancer
#golddigger 
Be #Misandry free https://t.co/LI4kSFw1su"
84,2022-11-05 07:11:11+00:00,S_sneha_9,"Thanks for speaking up the fact. 👍
Kuch logon ko lagta hai. Chauvinist &amp; misogynist bol denge to cool lagenge. Just to degrade a Vocal man,But they also forget that there is also a word #Misandry. 
If we use that then they'll say how can u use that word 🤷‍♀️#BiggBoss16  #biggboss https://t.co/42hQ1RB6kK"
85,2022-11-05 05:15:32+00:00,Fake498aVictim,"#herd #mentality or #doublestandards or simply consequence of #nepotism in #Indian #courts?
@KirenRijiju pls spell the law before #cji #massacres entire #male #population by #misandry
@MLJ_GoI pls promote #genderequality n have inclusive policies n laws!
@HMOIndia @PMOIndia @hrw https://t.co/rIaUkFXqe5"
86,2022-11-05 04:10:48+00:00,JuliaDixon1949,"@Hannahwalters0 @s_kai_s0 Or they just plain hate men because they can't get one on account of their toxic personalities.

#misandry"
87,2022-11-05 02:49:38+00:00,gk5022_raj,"@barandbench Melords have surrendered infront of feminists  and maybe they  would be doing adultery ,and forced to give verdict in favour of women. #GenderBiasedLaws 
#AntiFeminist  #antifeminism  #misandry

Jald melord bhi under ja sakta hai adultery me ."
88,2022-11-04 23:48:32+00:00,lars_leonhard,"And after blocking me, she continued to harass &amp; bad mouth me - again for stating a fact. And lied about ""repeated warnings"".
Is this really where discourse is in 2022? Just creating safe spaces &amp; echo chambers and tearing down people with your platform! + look at the #misandry https://t.co/ZNNYzelTkK"
89,2022-11-04 18:24:36+00:00,cantstopmenowww,"Hands off the goods lady! I know this feeling too well.
#Misandry https://t.co/GE3ystMsNC"
90,2022-11-04 18:13:52+00:00,libertarian,"@UN_Women @UNESCO Stop targeting women, target men! Kappa. Why not just be against killing journalists in general? #misandry"
91,2022-11-04 17:40:28+00:00,wavehit,"@narendramodi  @HMOIndia  @MoHFW_INDIA  can we please have an NCM India on the lines of  @NCWIndia  to help with crimes against men like such mutilating attacks, harassment, stalking &amp; false rape &amp; dowry cases?  #Misandry is as bad as Misogyny for the society &amp; country. #Equality https://t.co/d0ZnqLNamj"
92,2022-11-04 16:42:58+00:00,RxRedpill,"Radical Feminist #katybrent wrote a VILE book: titled #HowToKillMenAndGetAwayWithIt. 

This is an extremely misandrist book that glorifies violence against men! Here is our response and how you can take action against anti male hate speech.

#misandry

https://t.co/5S5mUkHfEi"
93,2022-11-04 15:54:28+00:00,vermithrax12,@NicolaRidler5 @ukhomeoffice @10DowningStreet @GEOgovuk @MoJGovUK @NimkoAli coercive control is something women do as well. Even more so then men. Why should men and boys not be protected. #misandry
94,2022-11-04 15:52:01+00:00,vermithrax12,@NicolaRidler5 @ukhomeoffice @10DowningStreet @GEOgovuk @MoJGovUK @NimkoAli So violence against men and boys is just fine. #misandry
95,2022-11-04 15:49:44+00:00,vermithrax12,"@MorningstarMed4 @ukhomeoffice @10DowningStreet @GEOgovuk @MoJGovUK @NimkoAli So men and boys don't need to be save. #misandry

Not at all a step in the right direction."
96,2022-11-04 15:46:52+00:00,vermithrax12,"So there is a place in your society for acts of violence against men and boys.  

The UK home office is sexists and makes posting which are #misandry.

I quote retweet because i disagree. https://t.co/K8VNgVfo6m"
97,2022-11-04 15:45:25+00:00,vermithrax12,"@ukhomeoffice @10DowningStreet @GEOgovuk @MoJGovUK @NimkoAli So there is a place in your society for acts of violence against men and boys.  

You are sexists and this posting is #misandry."
98,2022-11-04 15:43:24+00:00,Zuniee3,"@MenRightsIndia If wife claims as “Poor” despite being NRI, #MiLords will come up with 10 different interpretations for Poor word. 
#Misandry"
99,2022-11-04 15:17:02+00:00,Yobachi,"Grannies Gone Wild - She Wants To Go Gumming | Men's Minestate Ep 4

Man grandma is out of control and she got something for y'all: https://t.co/gEsH7riOjV via 
@YouTube

#modernwomen #grannylove  #kevinsamuels #misandry #dating #mensdatingadvice #youngwoman #thewinteriscoming https://t.co/wuvxSlmMZ2"
100,2022-11-04 15:08:46+00:00,JECallaghan1,"#Misandry | #misogyny | #abuse 
__________________________________

🌐⚠️👉.....""We're asking that misandry is considered just as unacceptable as misogyny is""......

👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 https://t.co/kUItaJmUfM"
101,2022-11-04 14:51:23+00:00,COVIDcarditis,@UN_Women @UNESCO #misandry
102,2022-11-04 12:38:42+00:00,EveStobbe,"Why do these #WhisperConfessions make me laugh so much? Because they're shocking to me! #Misandry is taboo. Or was.. I love these girls!!

#Women #WomensRightsAreHumanRights #Feminism #FEMINISTAS #Misogyny #Patriarchy #RoevemberIsHere #RoeVWade 

https://t.co/2XnAK8nNZz https://t.co/T0kBNxmPK3"
103,2022-11-04 08:01:05+00:00,FormelEtt,@UN_Women @UNESCO #Misandry #sexism #hatespeech
104,2022-11-04 06:01:54+00:00,Gwen6930,"So @Froskurinn takeaway was #HenryCavill dating a 19yr old. I only hope she necer dated anyone younger because at one time they were at a stage in life to make her look bad. This is her pure #Hatred towards #Men in general, term is called #Misandry its what cost @G4TV everything https://t.co/GMni19hlDR"
105,2022-11-04 05:05:55+00:00,dogeatpickle,#misandry #butnotreallymisandry https://t.co/8oBLGhwkLw
106,2022-11-04 04:47:41+00:00,Tony_Giles_,@liyanafem It's obvious you have a #sexism #misandry problem
107,2022-11-04 04:44:23+00:00,oldpepsi69,@liyanafem #misandry reported.
108,2022-11-04 02:59:48+00:00,uttkarsh81,"Why are you crying @sharmarekha ?

Action should be taken against females who are filing #FalseCases

Stop this #MISANDRY

SAY NO TO #RadicalFeminism https://t.co/BtFzVDldLl"
109,2022-11-04 02:59:20+00:00,Zuniee3,"This #MyLord Ghata 
Justice for Indian #Men is a myth 
Jab Tak judiciary main #Misandry hai aadmi Chu*** bante rahnge https://t.co/Ria8Z2N2xv"
110,2022-11-04 00:47:52+00:00,hotbubble,"@UN_Women @UNESCO #misandry
#Misandrie"
111,2022-11-04 00:10:02+00:00,teabagginsSr,"Why is @malika_andrews on @espn? We are tired of watching this untalented hack letting us know she hates men. Let her be an extra in a gremlins movie. She's perfect for that. 

#Accountability 
#WokeTARD 
#misandry 
#HateWontWin"
112,2022-11-03 23:56:20+00:00,H8rryH,"What the hell is this? So 89% of journalists being killed are male, but this should be higher? The lives of male journalists don't matter? What is happening 😨 #UNwomen #misandry #equality #mensrights https://t.co/5tg33eUorQ"
113,2022-11-03 21:58:00+00:00,KinoGate,This is disgusting reporting @9NewsAUS - why specifically only highlight the Dad’s role and minimise the MUM’s role? That poor baby was killed by both parents! #auspol #misandry #revolting so bad even the journo hides their name. Shame on you! #agendapushing https://t.co/WeaWCnc6SW
114,2022-11-03 20:27:51+00:00,Yobachi,"They want a real man, but they're fake as hell from head to toe. Modern Women Are A Lie - See How: https://t.co/hrOT0FoncJ 

#modernwoman #misandry #dating #mensdatingadvice #mensdating #mensmindstate #stripperlife #stripperculture #love #manosphere #kevinsamuels #relationships https://t.co/vfiKYgI2rG"
115,2022-11-03 19:01:51+00:00,RationalistF,"No one's talking about the real #gendergap

https://t.co/7giMfBlVLF

#misandry in the West is pushing men out or encouraging them to work as little as possible. 

What a shame."
116,2022-11-03 18:32:05+00:00,Ronbutchron,@ShamsCharania #misandry #whitewomenmisandry
117,2022-11-03 18:22:31+00:00,scarbo59,"And I've also seen stories where the husband wants to dump his wife who's really let herself go and he's dragged for miles.

#DoubleStandards
#Misandry

https://t.co/CUu93clk6c"
118,2022-11-03 15:51:39+00:00,KarolStudzinski,"@UN_Women @UNESCO Just to be clear: 
You’re OK with journalists being killed, as long as they’re male?

According to you 89% of killed journalists are male.
@UN_Women, what is wrong with you?
How in the world you see women targeted?

You seem like an organization that wants to represent #misandry!"
119,2022-11-03 15:14:30+00:00,Yobachi,"Woman says she's not marriage material because she says she's got skills men don't deserve. But is being a bald headed solider and sketching really skills men are missing out on? See for yourself: https://t.co/gnTXyjwfMK

#dating #mensdatingadvice #love #relationships  #misandry https://t.co/5K3x2PCs2O"
120,2022-11-03 14:54:07+00:00,ek_tou_kanapeos,"""Και δεν θα σταματησουμε παρα μονο οταν 4 στους 4 ειναι αντρες""
🤡🤡🤡🤡

#αορατοι_αντρες
#misandry https://t.co/ANQ4ZNoSL4"
121,2022-11-03 13:40:13+00:00,maverickmaharaj,"In simple terms women can have consensual sex and then magically realize that they had been abused after years! 🤯
Disclaimer: I don't know the full history of these ppl, but clearly making men to be villains seems to be a virtue nowadays. Men are by default villains ⁉️ #Misandry https://t.co/tRDScphpTu"
122,2022-11-03 11:10:37+00:00,woundedbhishma,"Hence clear , there is no logic to matrimonial cases. Hon’ble SC is leading light of feminist movement. Be #misandry free. https://t.co/8KXWBLl0IK"
